contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
ZJ_NB_contig_12671060||full	50045	NA	153549.8856	32.59201385	medium	9.873911259	59	DTR_203222	30.47	20.42	31.49738439	69.38254382	9	1
SD_DY_contig_16847803	49927	NA	47966.8679	100	medium	9.692831979	2	DTR_264493	48.86	62.51	62.82366844	100	8	1
GX_BH_contig_7896600||full	49831	NA	70892.14828	70.29128219	low	35.94398439	36	DTR_022390	42.13	6.68	70.59504155	100	11	1
GX_BH_contig_24636524	49826	NA	114456.3094	43.53276831	low	10.27708039	3	3300008116|Ga0114350_1000110	37.92	19.54	64.65985742	91.36236043	9	1
ZJ_NB_contig_9626360	49752	NA	305551.7114	16.28267758	low	21.87995547	6	951217	41.34	11.3	21.67075966	48.13994183	9	1
HN_SY_contig_3793057	49751	NA	70276	70.79372759	medium	7.775689877	1	3300007900|Ga0111031_1102211	49.17	16.83	45.83954056	86.19713281	16	1
SD_DY_contig_19446122||full	49748	NA	494435.4133	10.06157704	low	12.18694396	3	3300042542|Ga0453075_0000001	30.08	23.94	22.37967038	72.2499796	6	1
HN_SY_contig_10845362||full	49721	NA	72154.96576	68.90863224	low	26.08319709	229	DTR_525322	30.01	10.15	81.96572726	100	3	1
JS_YC_contig_26669410	49685	NA	115248.7165	43.11110917	medium	6.943283582	2	DTR_031663	41.38	30.49	25.91680257	69.6217055	6	1
ZJ_WZ_contig_6483864	49658	NA	99735.17374	49.78985662	medium	5.54305193	26	DTR_196403	39.41	41.95	33.11379842	83.986115	13	1
ZJ_NB_contig_28906154||full	49647	NA	70544.27193	70.37708186	low	22.94139565	22	DTR_716747	43.06	9.54	44.9082453	100	12	1
ZJ_NB_contig_19483625||full	49578	NA	55784.6409	88.87392515	low	22.94139565	167	DTR_144141	44.28	11.05	58.96475608	100	15	1
ZJ_WZ_contig_27245973	49311	NA	59607.18119	82.72660947	low	13.01532465	12	DTR_272990	39.62	15.42	68.48955443	100	20	1
ZJ_NB_contig_26971807	49281	NA	54405.89218	90.58026258	medium	6.553138374	5	DTR_891436	39.48	24.62	67.64044905	99.29978347	24	1
LN_DD_contig_3914523	49141	NA	115361.926	42.59724304	high	1.364788458	13	DTR_890086	72.68	87.63	38.52999446	83.89291236	12	1
ZJ_NB_contig_17843807	49139	NA	45192.72532	100	medium	6.326123077	28	DTR_633843	42.9	36	86.80783626	100	18	1
JS_YC_contig_22258428	49094	NA	101312.8522	48.45782046	low	17.73665862	606	DTR_191802	33.73	8.73	60.18927565	100	13	1
GX_BH_contig_6382586	48875	NA	46038.39628	100	low	34.92573207	169	GCA_902990435.1	34.11	4.57	57.08393043	100	7	1
ZJ_WZ_contig_8624418	48815	NA	44460	100	medium	6.943283582	1	DTR_143001	40.98	32.07	53.39512444	100	4	1
LN_DD_contig_24520454	48768	NA	116033.1568	42.02936585	low	11.42714043	9	DTR_331334	26.83	17.56	28.19466162	99.52510488	4	1
ZJ_WZ_contig_15436671||full	48707	NA	143332.8669	33.98173848	medium	7.231208373	9	DTR_889467	48.78	42.67	24.39088376	69.67900601	3	1
ZJ_WZ_contig_27245599	48638	NA	97955.31299	49.65325363	low	26.08319709	19	DTR_717742	27.81	8.98	42.09067262	93.78039651	5	1
ZJ_NB_contig_22046536	48636	NA	370348.359	13.13250047	medium	5.031871347	37	DTR_128960	46.98	44.83	14.76917568	27.43619811	18	1.01
FJ_XM_contig_13122286	48627	NA	46225	100	medium	5.566490307	1	DTR_633843	46.35	50.39	83.68343567	96.3625	18	1
JS_LYG_contig_22803629	48542	NA	184792.3065	26.26840961	medium	7.005474789	12	GCA_902984005.1	56.68	54.99	27.5409285	68.56005619	5	1
ZJ_WZ_contig_21855656||full	48505	NA	46781.92194	100	high	0.840573761	8	GCA_002745415.1	99.89	97.71	80.18210357	100	46	1
ZJ_WZ_contig_14290867||full	48396	NA	62489.43648	77.44668975	low	32.88371144	795	GCA_020483975.1	23.21	6.86	46.44605746	100	3	1
GX_BH_contig_11247691	48369	NA	49048.31568	98.61500712	medium	6.862159255	5	DTR_633216	33.98	33.69	49.36934342	95.65176875	7	1
GD_ST_contig_16729626	48287	NA	45982.78838	100	medium	6.326123077	15	DTR_226156	43.03	34.92	76.85510428	97.72419469	8	1
SD_QD_contig_18170923	48283	NA	60573.28324	79.71005932	medium	5.918620878	20	DTR_053198	44.1	53.02	72.26207898	93.85395584	29	1.01
ZJ_NB_contig_16511301||full	48260	NA	83216.36006	57.99340414	low	35.94398439	29	DTR_714784	40.9	3.24	21.73	36.37	1	1
JS_YC_contig_21356588	48142	NA	159875.4435	30.11219169	medium	6.129669847	9	673522	35.84	31.29	21.62524885	45.32011882	7	1
JS_LYG_contig_7625449	48081	NA	46974.46357	100	low	28.6097154	2	DTR_049430	27.37	8.46	58.23070208	100	5	1
GD_ST_contig_24661388	47955	NA	38217.04336	100	low	13.01532465	149	3300032318|Ga0335325_10975548	41.82	13.99	85.55689495	100	14	1
GD_ZH_contig_26447523||full	47950	NA	59518.31035	80.56344294	medium	6.862159255	284	DTR_434922	36.84	36.35	72.89533735	90.49853281	22	1.01
JS_YC_contig_20993849	47932	NA	108619.7685	44.12824725	medium	5.566490307	4	DTR_227305	44	51.77	27.64595361	53.44593284	12	1
GD_ST_contig_26433162	47820	NA	63496.56753	75.31115753	medium	5.652150795	8	DTR_892415	55.04	60.88	64.65409611	95.45488732	27	1
JS_LYG_contig_21113366	47722	NA	95043	50.21095715	medium	7.907834693	1	DTR_203235	48.08	50.31	48.67047323	95.5090947	11	1
GD_ST_contig_16047051||full	47579	NA	54330.56375	87.5731756	low	33.43057292	845	DTR_331934	30.43	5.19	28.91519205	92.9343314	4	1
ZJ_NB_contig_6034540||full	47512	NA	46244.52136	100	medium	9.873911259	19	3300048597|Ga0498938_0001238	32.09	19.65	63.66055022	100	11	1.01
GX_BH_contig_4590420||full_1	47500	NA	44052	100	high	4.000808605	1	DTR_178209	56.41	69.58	87.22818895	99.35047947	26	1
GX_BH_contig_19650475||0_partial_1	47490	NA	46389.30763	100	high	4.291439103	49	GCA_020523175.1	53.34	15.09	74.40862027	100	25	1
ZJ_WZ_contig_17247846||full	47377	NA	43778.06895	100	low	21.87995547	234	DTR_305266	39.26	10.29	65.27087508	100	14	1
JS_LYG_contig_7915881	47372	NA	116853.2651	40.53973157	medium	5.896000792	12	DTR_249721	44.36	68.71	35.72781206	60.01593144	4	1
JS_YC_contig_14776671	47304	NA	279481.8262	16.9256086	high	3.742175339	27	GCA_003032975.1	37.32	49.09	9.117613644	32.82564916	8	1.01
SD_QD_contig_29533501	47244	NA	144289.6287	32.74247806	medium	8.21957329	9	DTR_890087	48.44	41.8	23.55214212	48.37458296	3	1
GD_ZH_contig_3760751	47208	NA	44432.8302	100	low	34.01282761	7	DTR_358179	49.72	5.94	59.42207215	99.09759953	13	1
ZJ_WZ_contig_16967216	47169	NA	57034.40338	82.70271486	low	12.25611471	9	DTR_252050	44.54	20.04	50.37505071	96.60313612	10	1
ZJ_WZ_contig_18146354	47121	NA	347795.5172	13.54847825	high	4.054446598	9	GCA_003173815.1	37.14	58.12	15.33894471	25.00012438	15	1
ZJ_NB_contig_28905927||full	47005	NA	46353.69237	100	high	3.093752532	2	DTR_292482	52.91	30.19	42.98805641	100	5	1
HN_SY_contig_15604402||full	46933	NA	59350.1329	79.0781717	low	17.73665862	2	DTR_293372	32.9	9.68	52.02707	100	4	1
JS_YC_contig_8135996	46920	NA	40164.91327	100	low	28.6097154	160	DTR_477267	23.7	8.09	43.97596398	100	5	1
ZJ_NB_contig_12008308	46900	NA	168954.3265	27.75898136	high	4.647529984	8	GCA_902991745.1	55.76	38.72	23.15873289	36.14767525	14	1
GX_BH_contig_34176862||full	46892	NA	43939	100	low	10.27708039	1	DTR_715872	40.01	19.2	45.50837205	100	19	1
GD_ZH_contig_15260596	46809	NA	40536.91111	100	medium	6.326123077	18	DTR_051438	44.97	34.15	60.5386273	100	16	1.01
LN_DD_contig_25683321||full	46777	NA	48117.04018	97.2150403	medium	9.62499348	124	DTR_866257	32.09	15.77	71.87525113	90.77463206	14	1.01
HN_SY_contig_14114368	46620	NA	159182.8449	29.28707551	medium	6.99617416	7	673522	40.91	35.66	39.9311639	59.70996759	10	1
ZJ_WZ_contig_2603021	46601	NA	139387	33.43281655	medium	6.553138374	1	DTR_314362	40.27	27.25	35.61605295	55.04143795	5	1
JS_LYG_contig_19910492	46557	NA	106064.4039	43.8950282	medium	8.846513804	2	DTR_200418	48.75	60.17	27.72749889	48.31236312	11	1
JS_LYG_contig_11854965||full	46555	NA	201002.6708	23.16138379	medium	5.54305193	10	3300018080|Ga0180433_10000040	38.09	39.37	22.79	30.83	1	1
HN_SY_contig_34732561	46491	NA	54040	86.03071799	low	12.25611471	1	3300032263|Ga0316195_10000004	46.39	22.12	69.27863398	100	10	1.01
JS_YC_contig_4583462	46452	NA	448103.5429	10.3663541	medium	6.326123077	2	DTR_285855	44.81	33.37	23.5	100	1	1
HN_SY_contig_26323268	46362	NA	127738.6851	36.29440836	medium	7.350806228	4	DTR_269254	35.69	24.39	35.45156082	98.70127532	3	1
JS_YC_contig_2645155||full	46338	NA	46439.21898	99.78203988	low	13.01532465	111	DTR_314989	38.19	12.55	67.39589927	100	21	1
SD_DY_contig_22749074	46222	NA	428208.6865	10.79426958	medium	6.99617416	3	GCA_902993965.1	41.83	33.52	24.83818771	65.38221648	3	1
GD_ZH_contig_9944345||full	46213	NA	100686.1377	45.89807598	low	32.88371144	55	GCA_003146805.1	23.5	6.66	59.54	100	1	1
JS_LYG_contig_812578	46204	NA	122253.7984	37.79350875	low	26.08319709	106	DTR_203222	27.79	11.95	30.1398878	83.68152863	11	1
ZJ_NB_contig_24021099	46007	NA	43650.9898	100	medium	6.943283582	242	DTR_347055	37.93	30.24	87.43704148	100	15	1
ZJ_NB_contig_2200454	45967	NA	85841.82264	53.54849022	medium	5.123606497	4	DTR_264239	45.05	38.25	55.06816846	95.76611886	8	1
JS_LYG_contig_19073660	45955	NA	45042.49573	100	low	17.73665862	6	DTR_066504	33.09	11.2	54.59910883	100	4	1
JS_LYG_contig_24391583	45946	NA	245153	18.74176535	low	34.01282761	1	DTR_200404	48.25	5.2	31.74032751	69.91313756	7	1
HN_SY_contig_166748	45794	NA	101187.4784	45.2565878	medium	6.553138374	13	DTR_131511	39.65	26.26	38.38003255	89.62335254	8	1
GX_BH_contig_31492000||full	45726	NA	36194.77402	100	medium	7.350806228	149	DTR_264214	37.06	23.23	59.13532483	100	14	1.01
HN_SY_contig_33040553	45684	NA	77766.58865	58.7450225	low	17.73665862	6	693098	34.13	8.3	41.10953508	100	7	1
ZJ_NB_contig_9142057	45648	NA	49796.68991	91.66874362	medium	6.553138374	13	DTR_046011	39.54	25.18	55.81187925	98.70689546	8	1
ZJ_WZ_contig_6410410	45641	NA	63644.09604	71.71285765	medium	6.943283582	42	DTR_893539	40.29	31.59	57.48017194	91.56213613	14	1
ZJ_WZ_contig_15566350	45368	NA	73401.87313	61.807687	low	17.73665862	14	DTR_090125	33.68	10.01	36.02570461	100	7	1
JS_LYG_contig_20188765	45341	NA	64580.02485	70.20901603	high	1.941459631	31	DTR_289513	64.42	75.66	45.87587151	82.55037249	18	1
ZJ_WZ_contig_2760454	45338	NA	46765.85578	96.94679856	medium	7.214602454	97	GCA_002958465.1	31.12	27.62	62.30498965	99.99212597	20	1
GD_ZH_contig_7117338	45331	NA	92343.71303	49.08942743	low	34.57015578	376	DTR_310626	43.56	4.76	65.3362363	94.29176991	7	1
ZJ_WZ_contig_13039313	45321	NA	102203.2472	44.34399224	low	34.01282761	16	3300007900|Ga0111031_1102211	51.14	6.54	59.12349209	83.57267993	12	1
ZJ_WZ_contig_20813386||full	45308	NA	52495.01564	86.30914659	medium	6.553138374	7	DTR_070295	38.98	25.05	57.05193445	99.67286826	17	1
SD_DY_contig_14315149	45304	NA	45677.84955	99.18155176	high	2.171347191	3	DTR_317117	58.39	75.23	58.11675828	99.26769718	36	1
ZJ_WZ_contig_18072189	45295	NA	93389.75079	48.50103958	medium	6.99617416	19	DTR_281756	42.2	35.24	34.85205679	84.96868473	8	1
GD_ZH_contig_22837109	45155	NA	46463.43343	97.1839502	medium	9.409526404	16	3300013117|Ga0171658_1000321	35.37	15.11	51.72679752	100	6	1
ZJ_WZ_contig_9210841	45141	NA	61854.63421	72.97917217	low	17.73665862	77	DTR_891711	37.45	8.17	52.75991305	99.05112282	26	1
ZJ_WZ_contig_5573624||0_partial_1	45140	NA	47150.26892	95.7364635	medium	6.99617416	22	DTR_063090	42.13	35.1	65.94080891	100	16	1
ZJ_WZ_contig_17649722	45117	NA	40589.38936	100	high	3.609939551	596	GCA_016653745.1	35.89	44.37	87.88855813	100	22	1.01
LN_DD_contig_2572569	45081	NA	193450.5813	23.30362602	medium	7.350806228	20	GCA_000888835.1	34.19	23.26	15.41724244	30.36610738	16	1.02
ZJ_NB_contig_19554939	45061	NA	349012.7403	12.91099	medium	7.558702784	27	DTR_315631	37.11	18.27	35.66025247	81.74497256	2	1
ZJ_NB_contig_28098796||full	45045	NA	65575	68.69233702	medium	5.031871347	1	DTR_891164	47.45	47.19	56.86286899	96.94109496	24	1
GD_ZH_contig_20296674	45024	NA	60194.76978	74.79719611	medium	6.862159255	23	DTR_891431	36.69	35.11	69.77386292	96.88203526	8	1
GD_ZH_contig_9936736||full	44966	NA	46309.97397	97.09787362	medium	6.326123077	8	DTR_293140	44.85	36.01	67.38401587	99.81608828	20	1
ZJ_WZ_contig_26952815	44966	NA	112126.0782	40.10307033	low	33.26855652	97	DTR_889100	71.8	4.91	3.8	55.37	1	1
ZJ_WZ_contig_2179839	44938	NA	336127.6954	13.36932381	low	22.94139565	9	DTR_587491	45.3	8.03	32.22498413	95.79492063	2	1
JS_LYG_contig_6789050	44826	NA	40033.63535	100	medium	6.862159255	41	GCA_012936475.1	34.45	33.21	54.93255275	100	4	1
GD_ZH_contig_11548171	44801	NA	70200.18837	63.81891707	low	22.94139565	24	3300033571|Ga0364548_10582750	43.38	8.97	69.19441022	100	6	1
HN_SY_contig_15933496	44707	NA	85216.11165	52.46308372	medium	5.54305193	11	DTR_354608	41.88	41.31	34.78095015	84.22964488	5	1
GX_BH_contig_32726653	44680	NA	82286	54.29842257	high	3.699259799	1	3300001687|WOR8_10000098	58.22	56.85	39.67	100	1	1
JS_LYG_contig_10615732	44607	NA	140205.1071	31.81553149	medium	9.62499348	2	DTR_041569	32.16	14.01	NA	NA	0	1
JS_YC_contig_5440772	44591	NA	176595.7399	25.25032599	low	35.94398439	326	3300028840|Ga0309773_1000045	42.36	6.99	27.71502193	46.18808394	12	1.01
JS_LYG_contig_10493286	44524	NA	44221	100	high	2.322559147	1	DTR_200539	75.49	75.74	63.38211747	100	24	1
JS_LYG_contig_14008938||full	44502	NA	65414	68.03130828	medium	7.288705512	1	DTR_651097	43.46	25.39	57.16484513	95.427181	11	1
GX_BH_contig_7531676||full_1	44455	NA	49286.736	90.19668091	medium	7.288705512	14	GCA_000901275.1	44.43	26.2	63.51925348	99.64433851	17	1
GX_BH_contig_20983290	44391	NA	40453	100	low	10.27708039	1	DTR_648396	40.66	19.28	50.77399195	98.97751048	6	1
ZJ_WZ_contig_15013532	44369	NA	43266.9105	100	medium	6.862159255	15	DTR_207238	36.03	35.46	55.46956793	100	3	1
HN_SY_contig_11059226	44368	NA	38510.03471	100	low	21.87995547	7	DTR_633881	37.7	10.59	49.97025084	100	10	1
JS_YC_contig_20559046||full	44365	NA	43235.4141	100	low	26.5187365	4	915254	49.8	12.44	66.56261354	98.14087932	7	1
LN_DD_contig_8041043	44351	NA	179267.4715	24.74012694	medium	7.907834693	137	GCA_902985415.1	49.43	50.48	19.04004318	33.75301123	23	1
LN_DD_contig_16733374	44341	NA	171268.4656	25.88976309	high	3.985579465	14	GCA_000927355.1	31.63	40.86	20.03773822	40.07242908	17	1
HN_SY_contig_18288295	44339	NA	47469.4131	93.40541015	medium	8.846513804	44	DTR_250789	51.41	60.96	76.41916792	99.98308075	36	1
ZJ_WZ_contig_12140387	44308	NA	38789.39046	100	medium	9.409526404	46	DTR_290388	33.19	13.08	58.96557827	100	7	1
JS_YC_contig_21797569	44258	NA	239585.3658	18.47274764	low	21.87995547	6	DTR_587491	41.59	11.22	29.64540984	97.14311475	2	1
SD_QD_contig_31506539||full	44258	NA	52752.51783	83.89741726	medium	7.775689877	42	GCA_016835725.1	48.58	12.9	64.75617889	99.4454683	22	1
JS_LYG_contig_3818386	44239	NA	77387.19023	57.16579174	medium	6.553138374	24	DTR_257886	39.94	22.67	52.8798812	68.48050842	18	1
SD_DY_contig_5676738	44223	NA	94324.32363	46.88398315	low	35.94398439	14	DTR_008181	42.3	5.11	23.02	56.88	1	1
HN_SY_contig_18106727||full	44141	NA	42610.34831	100	medium	8.21957329	10	GCA_002578345.1	49.88	40.55	88.19848891	100	15	1
GD_ST_contig_6463490||full	44124	NA	74204.14997	59.46298154	high	3.525269441	152	GCA_001505775.1	28.9	49.48	53.45575247	75.77994249	13	1
GD_ST_contig_24059382_fragment_1	44110	NA	102556.518	43.01043062	low	17.73665862	3	DTR_169448	36.95	11.82	50.94805611	100	2	1
JS_YC_contig_25210775	44095	NA	117084.46	37.66084755	medium	5.123606497	2	DTR_052025	44.92	42.21	27.43862622	49.04323527	10	1
JS_YC_contig_19157611	44049	NA	141735.7644	31.07825339	medium	7.231208373	6	DTR_299431	49.55	43.19	24.78894242	61.70758123	18	1
GD_ZH_contig_4606515	44018	NA	44849.20364	98.14667025	low	34.57015578	169	GCA_016906635.1	44.2	3.21	68.07729523	96.85375591	10	1
ZJ_NB_contig_15696408||full	43920	NA	108007.5319	40.6638308	medium	6.326123077	3	DTR_890093	44.05	35.31	22.49449603	55.56115766	11	1
GD_ZH_contig_16827844||full	43887	NA	177314.5943	24.75092373	low	35.94398439	207	744262	40.9	2.33	NA	NA	0	1.01
SD_DY_contig_22739958||full	43844	NA	245317.1524	17.87237442	low	33.43057292	6	3300046517|Ga0495630_0000004	31.32	4.99	23.93293937	80.00658323	3	1
GD_ZH_contig_7530599	43759	NA	43558.58584	100	medium	7.775689877	13	DTR_314215	48.09	16.26	62.28765382	100	6	1
JS_LYG_contig_15304122	43729	NA	60056.01798	72.81368541	medium	9.692831979	360	DTR_062587	50.44	65.53	66.56145576	84.06953254	31	1
JS_LYG_contig_1544270	43719	NA	60125.4284	72.71299542	medium	9.692831979	359	DTR_062587	48.31	63.23	66.9736404	84.18947264	32	1
ZJ_NB_contig_5801517	43704	NA	71373.93193	61.23243994	medium	5.031871347	2	DTR_891424	44.88	46.64	49.94695966	99.89020773	9	1
JS_LYG_contig_24366458	43702	NA	72560.36622	60.22847221	high	3.947997954	5	DTR_891258	58.28	48.75	40.4232267	74.88705983	11	1
JS_LYG_contig_11298731	43673	NA	60033.67083	72.74750885	medium	5.652150795	362	DTR_176725	53.12	60.89	65.72452819	83.37784364	29	1
JS_LYG_contig_1876157||full	43619	NA	52633.78366	82.8726285	medium	6.326123077	4	DTR_317236	46.62	35.24	53.11330615	98.31825978	22	1.02
GD_ST_contig_4360050||full	43595	NA	45021.47864	96.83155978	medium	5.123606497	5	DTR_889699	45.02	41.65	79.1607611	99.55037013	17	1
GD_ZH_contig_22376602	43433	NA	71882.53385	60.42218836	low	26.08319709	47	DTR_024250	32.22	12.11	47.99057762	91.45371927	6	1
ZJ_WZ_contig_21254207	43418	NA	43440.33112	99.94859358	low	13.7450815	18	DTR_715749	43.02	14.51	64.12093032	100	12	1
FJ_XM_contig_26758112||full	43416	NA	48574.35126	89.38050406	low	34.92573207	16	DTR_319594	36	6.44	61.61486417	98.88277995	11	1
ZJ_WZ_contig_13146441	43304	NA	176149.3524	24.58368391	high	1.510511409	32	GCA_005394245.1	64.16	94.77	22.65344296	27.55393259	17	1
ZJ_WZ_contig_22475449	43296	NA	43843.456	98.75133931	medium	5.123606497	3	DTR_344669	47.1	41.78	54.33118641	100	7	1
ZJ_WZ_contig_3442800||full	43281	NA	45346.76988	95.44450489	low	21.87995547	453	DTR_893379	42.08	11.06	65.64917698	100	4	1
HN_SY_contig_33776376||full	43253	NA	45069.7311	95.96906603	medium	6.326123077	19	DTR_226156	43.46	36.04	51.24718968	99.23597127	10	1
JS_LYG_contig_329129	43235	NA	100412.1031	43.05755847	medium	6.553138374	26	DTR_232568	38.06	23.3	36.3652672	56.19545612	18	1
HN_SY_contig_7973706	43229	NA	70276	61.51317662	low	12.25611471	1	3300007900|Ga0111031_1102211	46.98	19.43	47.13101143	98.48564247	10	1
ZJ_WZ_contig_26283871	43229	NA	74155.60153	58.29498933	low	22.94139565	9	819309	47.22	9.11	52.77426082	98.11960258	10	1
JS_YC_contig_23437866	43209	NA	62668	68.94906491	low	12.18694396	1	653606	31.91	23.99	52.39013232	100	5	1
GD_ZH_contig_7708484	43144	NA	46281	93.2218405	high	3.381172383	1	DTR_049430	56.29	21.69	67.2075631	100	5	1
SD_DY_contig_16429676	43112	NA	42156.22432	100	high	3.947997954	2	DTR_120933	58.54	50.83	43.1162071	85.46278769	7	1
ZJ_WZ_contig_17369750	43082	NA	151917.6176	28.35879121	low	34.92573207	239	3300046791|Ga0495500_0000017	34.8	3.5	30.51955499	83.04965237	3	1
ZJ_WZ_contig_27245789||full	43074	NA	54951.35981	78.38568536	low	13.01532465	38	DTR_121618	38.24	13.58	60.31378838	99.01370856	8	1.01
LN_DD_contig_7764291	43071	NA	47043.85585	91.55499528	high	2.355846007	9	DTR_891374	89.64	81.2	73.68201519	98.80069801	38	1
ZJ_NB_contig_1299690||full	43055	NA	281694.9533	15.28426388	low	22.94139565	2	DTR_587491	43.41	10.27	12.17034807	32.84741305	7	1
SD_QD_contig_30842397	43047	NA	60495.26122	71.15763968	low	12.25611471	18	3300040801|Ga0450804_3719142	43.82	17.52	53.12651721	83.29809134	19	1
GX_BH_contig_27443582||full	42920	NA	40820.20838	100	medium	6.326123077	5	DTR_891520	43.81	35.21	59.28168891	99.15410787	15	1
GX_BH_contig_3838709||full	42919	NA	49256.09647	87.13439163	low	17.73665862	27	DTR_226932	33.06	10.55	54.896691	95.55061323	6	1.01
ZJ_NB_contig_27298351||full	42892	NA	58925.47758	72.79024585	medium	9.409526404	173	DTR_175784	33.01	16.89	48.10103225	85.20467035	13	1
LN_DD_contig_1869798	42869	NA	67527.17733	63.48406923	low	34.92573207	6	DTR_010888	33.24	7.44	45.17848237	94.6970234	5	1.01
LN_DD_contig_10659877	42851	NA	204182.7078	20.98659601	high	4.110214148	2	DTR_893586	39.41	56.33	19.42469579	40.72725658	19	1.01
JS_YC_contig_25926019	42849	NA	111564.3261	38.40743857	medium	5.54305193	125	DTR_250784	41.88	38.49	33.47731009	56.24189602	16	1
LN_DD_contig_22841385	42838	NA	49428.39239	86.6667879	low	11.58771368	43	DTR_255200	26.37	17.22	64.23493121	100	17	1
JS_YC_contig_4218479	42716	NA	53939.85448	79.19190812	low	13.7450815	20	DTR_189953	45.54	16.39	68.92324082	100	10	1
LN_DD_contig_1109277	42584	NA	50184.9721	84.85408722	medium	9.409526404	41	GCA_002623525.1	37.43	13.67	62.06198392	99.68891201	19	1
ZJ_WZ_contig_18676509||full	42512	NA	46626.94344	91.17475189	medium	5.031871347	6	GCA_002620005.1	44.14	44.5	67.03006116	97.31763626	23	1
FJ_XM_contig_22744443	42476	NA	107723.669	39.43051736	high	4.588272363	30	DTR_890853	40.74	48.48	33.75381683	95.68634955	18	1
SD_QD_contig_21010786	42467	NA	91294.72271	46.51637985	medium	6.99617416	23	DTR_173662	41.87	34.56	39.29063272	91.27540679	10	1
HN_SY_contig_1672617	42461	NA	157261	27.00033702	medium	6.99617416	1	DTR_889138	39.15	33.23	17.25594568	45.81469532	17	1
ZJ_WZ_contig_11316996	42457	NA	45389.31371	93.53963857	medium	6.943283582	9	DTR_891514	40.73	29.79	57.81588028	99.91671212	25	1
ZJ_WZ_contig_10988921	42447	NA	187356.0455	22.65579416	high	2.710501551	52	GCA_003428315.1	64.32	48.8	19.72002488	34.00643385	28	1
