,BH2_FDSW220017122-1r,BH4_FDSW220017124-1r,BH6_FDSW220017126-1r,BH8_FDSW220017128-1r,BH10_FDSW220017130-1r,BH12_FDSW220017132-1r,BH14_FDSW220017134-1r,BH15_FDSW220017135-1r,DD1_FDSW220008388-1r,DD3_FDSW220008390-2r,DD5_FDSW220008392-2r,DD7_FDSW220008394-1r,DD9_FDSW220008396-1r,DD11_FDSW220008398-1r,DD13_FDSW220008400-2r,DD15_FDSW220008402-2r,DY2_FDME210438600-1b,DY3_FDME210438601-1r,DY6_FDME210438604-1r,DY7_FDME210438605-1r,DY10_FDME210438608-1r,DY11_FDME210438609-1r,DY13_FDME210438611-1b,DY15_FDME210438613-1r,LYG1_FDME210455382-1r,LYG3_FDME210455384-1r,LYG5_FDME210455386-1r,LYG6_FDME210455387-1r,LYG7_FDME210455388-1r,LYG11_FDME210455392-2r,LYG13_FDME210455394-1a,LYG15_FDME210455396-1a,NB1_FDME210455352-1r,NB2_FDME210455353-1r,NB4_FDME210455355-1r,NB6_FDME210455357-1r,NB7_FDME210455358-1r,NB11_FDME210455362-1b,NB12_FDME210455363-1r,NB15_FDME210455366-1r,SY1_FDME210455397-2a,SY3_FDME210455399-2a,SY7_FDME210455403-2a,SY9_FDME210455405-2a,SY11_FDME210455407-1r,SY12_FDME210455408-1r,SY13_FDME210455409-2a,SY15_FDME210455411-2a,ST1_FDME220007465-1r,ST3_L1,ST7_FDME220007471-1r,ST9_L1,ST10_L1,ST12_L1,ST13_L1,ST15_L1,WZ1_L1,WZ3_L1,WZ5_L1,WZ7_FDME210455463-1r,WZ10_L1,WZ11_L1,WZ14_L1,WZ15_FDME210455471-1r,XM2_FDME220007436-1r,XM4_FDME220007438-1r,XM6_FDME220007440-1r,XM8_FDME220007442-1r,XM10_FDME220007444-1r,XM12_FDME220007446-1r,XM14_FDME220007448-1r,XM15_FDME220007449-1r,YC1_FDME220007405-1r,YC3_FDME220007407-1r,YC5_FDME220007409-1r,YC7_FDME220007411-1a,YC9_FDME220007413-1r,YC11_FDME220007415-1r,YC13_FDME220007417-1r,YC15_FDME220007419-1r,ZH1_FDSW220008784-1r,ZH3_FDSW220008786-1r,ZH5_FDSW220008788-1r,ZH7_FDSW220008790-1r,ZH9_FDSW220008792-2r,ZH11_FDSW220008794-2r,ZH13_FDSW220008796-2r,ZH15_FDSW220008798-2r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
ZJ_WZ_contig_26252454,0,0,0,0,0,0,0,0,0.298374978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.148362578,2.851745997,0,2.365230848,0,0,0.770667535,0,1.440391211,0.581132905,2.619564963,1.768907782,0.841006464,5.784749701,5.937070717,5.668838414,0,0,0,0,0,0,0,0,4.898378796,0,0.190204838,0,0.092908583,0,0,0,6.311954588,4.127416859,21.11654054,0,12.59687083,4.299221628,3.185570779,27.56362018,0.983319771,0,0,0,0.013021074,1.131617832,0,0.115289704,0,0,0,0,0,0,0,0,0.442400598,0.199197043,0,0,0.468019297,0,0,0.935731769,4.224986597,3.616262483,3.532852077,1.622295531,9.019582762,8.047978235,7.369339287,6.61051212
ZJ_WZ_contig_26528066||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.94435673,4.872176178,13.45549726,15.64910708,11.57178609,20.18096551,26.93586209,29.71413201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.760116835,6.576312884,4.978999602,11.14020447,3.556751197,9.801002505,5.465400002,7.534846852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_26578554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.956942804,6.177061843,8.14831902,0,7.35381662,17.77175864,1.436493933,0.131017405,0,0,0,0,0,0,0,0.074863832,0.600295404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_26619312||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.675794799,0,0,0,0,0,0,0,0.537193438,3.22145525,2.39782219,0.358322327,0,0,0,0.706857669,0.621255073,4.250229818,4.287062335,1.178189344,3.770399745,2.498710387,2.783997242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.748950482,2.545681751,2.59292181,3.533221121,4.209198145,1.280739748,7.648864035,1.875863405,0,0.232949217,0.82195045,0,0,0.391348743,0,0.346673026,5.059533559,10.85358585,7.138464056,8.777685891,10.13751736,4.976369738,11.44678351,6.234474121,0,0,0,0,0,0,0,0,0.270180612,1.429464485,0.116611238,0.228069462,8.578214537,6.613928486,3.122008769,5.931846973
ZJ_WZ_contig_26647543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12428314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.04786612,16.43692833,20.34824758,29.02599736,17.51293474,22.6291698,15.68783329,15.28311992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614817233,1.912629186,0.753843312,0.19346442,4.650005184,2.661629474,4.626936556,3.67915348
ZJ_WZ_contig_26687689||full,0,0,0,0,0,0,0,0,0,0,0.359762582,0.076378262,0.849413864,0,0,0,0,2.012888861,0,0,0.579911184,0,0,0,14.39223767,6.715203219,10.96486373,21.48775328,28.46070055,3.958736802,18.68567162,1.321827495,20.27701902,7.094741997,17.98281051,18.14196369,17.92363812,17.3723638,15.78463332,20.06916423,0,0,0,0,0,0,0,0,0,1.177921729,0.080562048,0,0,0,0.485574448,0,35.74182121,34.90148909,34.44962337,28.7028978,40.35674933,33.61429559,34.87757883,28.95765437,5.585394209,2.889728187,2.38591873,2.579730832,4.845712429,2.871149726,2.475019489,3.048245298,23.73353843,19.13653927,20.80202072,23.33820138,24.38161896,25.94313239,23.76082858,22.36932993,0,0,0,0,0,0,0,0,15.35988139,25.06907513,11.14215238,9.113046821,35.20802737,30.99272464,27.96051322,29.82479321
ZJ_WZ_contig_26708752||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050306421,0,0,0,0,0,0,0,0,0,0,0,11.5092385,4.63263996,5.228378509,6.585257846,7.098130932,5.742586071,9.693287613,3.327990754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.513623,6.263962581,4.899117754,3.696121239,16.40500696,8.859463638,13.37620608,6.3082543,0,0,0,0,0,0,0,0,5.720919203,2.738783771,2.881648682,5.734161331,1.924729725,1.220805727,3.61576288,5.107242166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_26808910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446140396,0,0.266750005,0.559243848,5.039964778,0,2.696503555,0,2.803883236,0.646143926,2.519922194,5.342869519,0.907068214,5.948992483,12.32295956,4.973403379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.868412364,2.397998415,6.967512791,15.58240115,8.353567323,4.098810467,5.028658808,16.87905321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_2693695||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178903415,0,0,0,0,6.825756437,1.406668119,5.456364335,8.229585036,10.3544702,12.15322793,7.46847515,13.95406917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64839842,16.6403517,13.23788492,10.64894592,11.03787356,12.8022421,12.95752106,2.923191447,0,0,0,0,0,0,0,0,19.52297283,15.35248913,19.7003797,15.30366604,18.44769255,14.63991141,23.42034004,17.11534654,0,0,0,0,0,0,0,0,0,0.153165267,0,0.256644411,0.607554217,0,0.066284325,0.611350189
ZJ_WZ_contig_269385||full,0,0,0.284022873,0.047338745,0,0,0,0,3.268799713,0.564688546,1.0110332,0.017220936,0.288003806,0.44624034,1.014334462,0.304894284,0,0,0,0,0.924345321,0,0,0,0.839759127,1.605203028,0,5.646559633,2.922410353,0,0.240743185,0,57.96668885,33.61077644,66.18801368,65.0422552,39.76130978,69.58712994,77.24234264,48.94210825,0,0,0,0,0,0,0,0,11.99831285,1.053817335,0.914744689,0,0.657024554,0.371688065,0.313385763,0.249254158,19.97634891,17.1996594,22.24150763,72.12964706,28.99969942,35.57396538,30.25802388,42.50920443,9.057092648,3.012830513,8.119558212,2.315666032,5.480549861,14.03204576,5.644186362,9.919819029,39.5944397,37.1046333,51.32282705,47.07712373,43.18786013,35.63783533,48.94657791,44.92317928,0,0,0,0,0,0,0,0,3.060794821,0.577488877,0.395327349,0.413414541,14.6773967,10.47783876,12.41961537,8.6078452
ZJ_WZ_contig_27111722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.030893812,1.620423496,4.038758877,1.485165554,3.73795191,5.213652776,5.985140684,6.054040568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.144039527,6.181829431,6.296017357,4.76628965,6.088447355,16.20521935,7.601801962,5.082934947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442718783,0.84025685,0,0,0,0,0,0
ZJ_WZ_contig_27245599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.599877283,7.784962736,7.645624026,9.34833372,8.727658771,11.51441219,8.395738986,3.161795078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_27245757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891157,0.060326898,1.37460309,1.607830409,2.219729008,2.224974824,2.064464058,2.864423369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42565202,50.46199144,52.83853888,47.9169134,40.59890083,45.07395471,52.33134303,17.29380386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_27245896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042997833,0,0,0,0,0,0,0,0,0,0,0,10.0028827,6.804613582,11.25334533,13.39711962,17.61593702,24.97823007,29.14582479,41.31192011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.71240234,14.44282575,13.22436094,26.42560886,9.284755137,13.11664365,11.37738416,10.12911761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_27245973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.57157697,11.31596096,9.4220143,10.710345,10.29675202,14.51911713,7.586522646,5.317847195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_2767612||0_partial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57798005,17.19389821,7.991560016,13.22555773,14.58853801,9.283761869,1.874833188,0,7.819084654,1.770346769,7.871338503,7.898642872,8.364833057,5.52794589,6.389533041,5.786330062,0,0,0,0,0,0,0,0,0.227861393,1.445337581,0.289187326,1.208300088,0,0,2.470205787,0.038250826,15.28309143,15.23699672,19.83910677,10.27074698,15.25658913,14.45301467,16.26777564,14.09297253,3.434981009,4.845379281,6.496898458,4.873425363,6.965972184,4.323712652,3.235110089,3.328816984,0.195543973,1.328356919,0.533303298,1.81756722,0.640300226,1.887218669,1.227824067,2.388344421,0,0,0,0,0,0,0,0,4.105016264,4.099263189,0,0.471005542,3.663473334,4.471616369,4.332564708,2.893728983
ZJ_WZ_contig_2860405||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536956217,0,0.455902613,0.242380854,0.003564684,0,0,1.561466093,0.094554073,0.786956996,2.945703374,1.831521894,1.763117784,1.915540927,2.183685294,0,0,0,0,0,0,0,0,1.81959143,0,0,0.176114662,0,0,0,0,4.309018635,4.759144721,6.592877794,23.17677508,8.275423116,9.111793689,7.12997696,11.82519177,2.161033345,0.402621186,1.390241613,0.780059718,1.710925819,4.851180267,1.036866226,2.553494683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.827686927,4.026162834,0,0,4.532592061,3.929726677,4.761931589,3.411728727
ZJ_WZ_contig_2862651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.518199407,0.35981612,3.118816217,1.787359696,1.888380161,2.458052384,4.045206493,2.704004148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.773624508,7.276940704,10.28996127,4.664851393,7.24322875,15.16012991,4.641445996,10.54104666,0,0,0,0,0,0,0,0,1.911854643,1.285830545,0.3897347,1.517364157,1.249577063,3.51301605,0.974007973,1.289993872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_2882553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013270272,0,0.151625888,3.897189126,2.449385799,3.492325225,6.605236605,5.678773886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.290443862,6.593901085,5.501305145,11.15406027,3.89064946,14.84657846,3.169866028,7.968367934,0,0,0,0,0,0,0,0,2.692771868,1.898604838,1.877437012,1.252951313,1.051677834,3.444248411,2.64507148,0.767146916,0,0,0,0,0,0,0,0,0,1.921043273,0.374642521,0,0,0.707083069,0.534114653,0
ZJ_WZ_contig_2959138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.56427893,15.32415172,34.44502644,28.88641739,20.79782572,38.45887926,42.84008177,28.35801025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.411695918,2.036046857,2.666377192,12.32932265,1.704745176,1.472685076,1.487149126,9.094300501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_3078870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16778006,13.04574998,10.79537174,11.1914921,11.47292422,14.52752607,10.46861335,6.092421713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_3100519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.935414761,0,5.056747099,1.402021777,2.24847255,13.0819286,5.567414681,7.133170791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868474058,0.971344006,3.266537728,2.08878809,5.972070448,0.972571468,0.401305315,10.17700113,0,0,0,0,0,0.289722894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04720084,0,0,0,0.693108464,0.809588351,0,2.717646491,0.976397424,1.291289339,1.91388137
ZJ_WZ_contig_31218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.127498632,0,0,0,0,0,0,0,0,0,0,0,47.54559669,26.50735481,53.14536953,61.74065624,68.19320239,58.22512127,64.78037849,77.76819196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.47961122,56.66424455,59.161538,196.7979552,59.28361129,96.64529144,73.08867366,116.1237917,0,0,0,0,0,0,0,0,5.759139335,3.953335481,4.486916147,6.293240798,2.86681119,4.522386092,6.610347336,5.772027081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_3225166||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.310265647,1.712191108,3.528758744,3.803017388,4.377118485,5.861846074,5.886179279,8.331345143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.726614203,7.917870231,9.850060158,13.71601986,8.558372065,12.78195258,7.244597104,9.335664304,0,0,0,0,0,0,0,0,2.677435542,1.182103972,0.721040141,1.362294285,2.423799545,2.455815967,3.334608496,1.942582006,0,0,0,0,0,0,0,0,1.134645745,1.512409529,1.792159788,0.764073442,2.358227394,2.407716968,2.109126702,1.14125245
ZJ_WZ_contig_3437456||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89548353,0,0,0,0,0,0,0,4.909270944,1.197314299,1.914554494,3.505133896,2.427401846,8.97797424,5.933392249,3.432264345,0,0,0,0,0,0,0,0,0.103759324,0,0,0,0,0,0,0,2.548841363,0,0.508173559,3.126041486,0.958386529,8.037098507,1.093959398,1.896693044,0,0,0,0,1.275504876,0,0,0,1.106310582,1.310270155,1.642848459,2.804842461,0.504702016,2.599513677,1.492999931,1.565357877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_3518442||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11746993,3.591022448,4.589079541,3.087595824,3.076604539,5.330940224,0,0,0.02586561,0.821147363,3.717946256,2.255225988,4.291613082,1.329006699,1.022490652,1.607996675,0,0,0,0,0,0,0,0,0,0,0.207065652,0.716532172,0,0,0,0,12.12260365,11.8031867,6.305759989,5.200884692,10.39529696,11.08106372,8.517906707,3.092493206,0.718237958,4.440250756,1.585990198,3.894437601,3.793785782,5.774249356,1.351963614,1.136146699,7.705982374,4.652616242,3.805885096,1.320930782,3.835222939,4.342384973,5.041556216,1.649671721,0,0,0,0,0,0,0,0,10.18422241,6.435586051,5.496814466,4.078310145,8.623431066,7.370162165,8.878814554,5.166189501
ZJ_WZ_contig_3658228,0,0,0,0,0,0,0,0,0.158208541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099786156,0,0.376652795,0,0.475465129,0,0,0,0,0,0,0,0,0,0,0,0,0.625499047,0,0,0,0,0,0,4.644336772,2.417638622,4.045562553,2.827079363,4.244500658,5.850447599,2.690488514,1.47215274,2.511896253,0.274333639,1.134718608,0.301133408,0,0.327530934,0.457459275,0.397111513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_3768187||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.389932831,4.33492389,15.37830704,14.48460937,6.169824062,9.316452298,11.97441549,9.827441464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.177399812,7.005880427,10.29962518,7.398150955,6.656995018,9.583073474,7.094824544,13.67040198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_3815069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259276688,0,1.847005002,0,5.054841203,2.314666697,1.65646338,9.958625598,7.286517848,13.94450497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.88588626,6.960264621,27.1234449,9.722343612,30.48121606,21.34564323,12.45169976,15.20735691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_3848465||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.155537327,0,0.109495874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58390159,9.263325339,5.069795153,3.504395372,2.23594814,4.577389304,2.44087067,2.799311734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.287115285,0.758719436,0,0,0.850378818,1.72597933,1.269727717,0.791132664
ZJ_WZ_contig_3877561||full,2.602274838,1.321207974,2.96709593,3.653998026,3.817123011,1.6180384,3.322457914,1.525402434,2.226404334,4.956637017,2.338891945,3.472513884,4.471027436,3.140782557,1.823502076,1.554663542,0,0.664707063,0.079029851,0,1.392022835,0,0,0,0.388239839,2.805970319,0,1.425085033,0.179925087,0,0,0,19.38656215,8.924934977,29.44453039,22.39578636,21.34191289,23.76830954,19.68137942,10.19001829,0.013778032,0.287544422,0.925507442,0.184782397,1.006541601,0.344708754,0.458031999,0.289019076,2.852625355,26.16208324,4.872868766,21.04940481,4.391286151,0.54507841,7.747811678,7.641313977,15.02764464,14.99852798,20.98165881,14.62434362,14.17153226,16.898131,9.617769477,32.05767056,0,0.164624944,0.921073977,0.928041628,0.847793529,0,0.775055845,0.101977483,0,0.018918622,0.479155644,0,1.28996382,0,0,0,14.08396782,29.75258878,16.58681276,26.2586652,37.22089752,23.6702671,36.1800297,21.61889137,0,0,0,0,0,0,0,0
ZJ_WZ_contig_391889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.520090007,3.374932131,2.61751487,7.999214031,8.503685845,11.43455188,10.89646352,10.74947041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.33514824,15.15372457,11.6237661,4.939666271,6.655438966,21.31275679,6.297774242,7.492180637,0,0,0,0,0,0,0,0,0.056209117,0.40367786,0,0.082728665,0,0,0.051335053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_3979748||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.357435929,2.008649351,5.685960812,5.677572068,4.262949828,9.641068961,7.518656061,6.386629521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.045718121,5.840098199,10.25090905,5.847064749,8.832718202,10.11820833,5.692047838,9.677301152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_4128740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64236182,14.79768823,9.696632709,7.388931826,0.936423202,6.382018229,4.296035003,1.11814843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_4205475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.40405934,9.395390982,24.58608557,19.19458157,19.5046023,22.70410149,27.61215296,36.48604403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.53752038,30.66817785,38.3035269,42.49236007,33.59642298,45.20866729,33.05650143,22.7158746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_4277321||full,0,0,0,0,0,0,0,0,0,0,0.02477876,0,0,0.416676246,0,0,0,0,0,0,0,0,0,0,0,0.522288094,0.107402387,0,0.116239856,0,0,0,0,0,0,0,0,0,0,0.555603189,0,0,0,0,0,0,0,0,0,0.020189032,0.0352653,0,0,0,0,0,14.7414481,14.93393045,12.00685656,8.497529148,6.3664273,10.84342095,9.028150268,2.628263381,0.136798124,0.853687544,0.174467049,2.573362898,3.404548452,0.833662257,0.967156397,0.123082117,0,0,0,0,0,0,0,0,0,0.168819839,0,0,0.060918001,0,0,0,2.931497169,3.456879547,0.183640675,0.122744549,1.268505813,1.175658832,1.40032121,2.929853132
ZJ_WZ_contig_4376222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.719794633,6.355571351,6.368389367,13.19440134,8.061769051,12.83814461,11.02638721,5.00521202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_4582481||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116632561,0,0,0,13.54399212,4.470268604,12.23182186,10.08940156,15.25803659,9.814885121,10.16546573,8.871564281,0,0,0,0,0,0,0,0,1.28700822,0.046457715,0.084593005,0.0893537,0,0,0,0,10.88403172,8.253254865,10.21288282,9.354001902,13.78426392,12.04340489,11.52392308,2.79632757,0,1.016576803,0,0.488599631,0,1.087323514,0,0.18167466,8.492135502,5.981141327,7.383774718,7.006736314,5.407131339,4.75799941,5.588299854,7.036393727,0,0,0,0,0,0,0,0,3.370004512,3.896389603,0,0.0043791,15.88493994,12.67103073,11.58041488,11.60095603
ZJ_WZ_contig_4623105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.89763691,25.38729519,0,0.138591823,1.104014251,6.801698565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_4643495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.638816766,1.849210851,6.18213439,7.148825907,10.98647087,11.64279022,8.377176907,12.93629964,0,0,0,0,0,0.012372088,0,0,0,0,0,0,0,0,0,0,8.153333313,8.664062058,8.052550295,7.758146803,6.839715691,22.93825798,10.41650792,7.430095263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
